time,N9
1873,-69.92
1874,-69.70
1875,-69.32
1876,-68.79
1877,-68.13
1878,-67.32
1879,-66.38
1880,-65.32
1881,-64.14
1882,-62.86
1883,-61.47
1884,-60.00
1885,-58.45
1886,-56.84
1887,-55.18
1888,-53.47
1889,-51.74
1890,-50.00
1891,-48.26
1892,-46.53
1893,-44.82
1894,-43.16
1895,-41.55
1896,-40.00
1897,-38.53
1898,-37.14
1899,-35.86
1900,-34.68
1901,-33.62
1902,-32.68
1903,-31.87
1904,-31.21
1905,-30.68
1906,-30.30
1907,-30.08
1908,-30.00
1909,-30.08
1910,-30.30
1911,-30.68
1912,-31.21
1913,-31.87
1914,-32.68
1915,-33.62
1916,-34.68
1917,-35.86
1918,-37.14
1919,-38.53
1920,-40.00
1921,-41.55
1922,-43.16
1923,-44.82
1924,-46.53
1925,-48.26
1926,-50.00
1927,-51.74
1928,-53.47
1929,-55.18
1930,-56.84
1931,-58.45
1932,-60.00
1933,-61.47
1934,-62.86
1935,-64.14
1936,-65.32
1937,-66.38
1938,-67.32
1939,-68.13
1940,-68.79
1941,-69.32
1942,-69.70
1943,-69.92
1944,-70.00
1945,-69.92
1946,-69.70
1947,-69.32
1948,-68.79
1949,-68.13
1950,-67.32
1951,-66.38
1952,-65.32
1953,-64.14
1954,-62.86
1955,-61.47
1956,-60.00
1957,-58.45
1958,-56.84
1959,-55.18
1960,-53.47
1961,-51.74
1962,-50.00
1963,-48.26
1964,-46.53
1965,-44.82
1966,-43.16
1967,-41.55
1968,-40.00
1969,-38.53
1970,-37.14
1971,-35.86
1972,-34.68
1973,-33.62
1974,-32.68
1975,-31.87
1976,-31.21
1977,-30.68
1978,-30.30
1979,-30.08
1980,-30.00
1981,-30.08
1982,-30.30
1983,-30.68
1984,-31.21
1985,-31.87
1986,-32.68
1987,-33.62
1988,-34.68
1989,-35.86
1990,-37.14
1991,-38.53
1992,-40.00
1993,-41.55
1994,-43.16
1995,-44.82
1996,-46.53
1997,-48.26
1998,-50.00
1999,-51.74
2000,-53.47
2001,-55.18
2002,-56.84
2003,-58.45
2004,-60.00
2005,-61.47
2006,-62.86
2007,-64.14
2008,-65.32
2009,-66.38
2010,-67.32
2011,-68.13
2012,-68.79
2013,-69.32
2014,-69.70
2015,-69.92
2016,-70.00
2017,-69.92
2018,-69.70
2019,-69.32
2020,-68.79
2021,-68.13
2022,-67.32
2023,-66.38
2024,-65.32
2025,-64.14
2026,-62.86
2027,-61.47
2028,-60.00
2029,-58.45
2030,-56.84
2031,-55.18
2032,-53.47
2033,-51.74
2034,-50.00
2035,-48.26
2036,-46.53
2037,-44.82
2038,-43.16
2039,-41.55
2040,-40.00
2041,-38.53
2042,-37.14
2043,-35.86
2044,-34.68
2045,-33.62
2046,-32.68
2047,-31.87
2048,-31.21
2049,-30.68
2050,-30.30
2051,-30.08
2052,-30.00
2053,-30.08
2054,-30.30
2055,-30.68
2056,-31.21
2057,-31.87
2058,-32.68
2059,-33.62
2060,-34.68
2061,-35.86
2062,-37.14
2063,-38.53
2064,-40.00
2065,-41.55
2066,-43.16
2067,-44.82
2068,-46.53
2069,-48.26
2070,-50.00
2071,-51.74
2072,-53.47
2073,-55.18
2074,-56.84
2075,-58.45
2076,-60.00
2077,-61.47
2078,-62.86
2079,-64.14
2080,-65.32
2081,-66.38
2082,-67.32
2083,-68.13
2084,-68.79
2085,-69.32
2086,-69.70
2087,-69.92
2088,-70.00
2089,-69.92
2090,-69.70
2091,-69.32
2092,-68.79
2093,-68.13
2094,-67.32
2095,-66.38
2096,-65.32
2097,-64.14
2098,-62.86
2099,-61.47
2100,-60.00
2101,-58.45
2102,-56.84
2103,-55.18
2104,-53.47
2105,-51.74
2106,-50.00
2107,-48.26
2108,-46.53
2109,-44.82
2110,-43.16
2111,-41.55
2112,-40.00
2113,-38.53
2114,-37.14
2115,-35.86
2116,-34.68
2117,-33.62
2118,-32.68
2119,-31.87
2120,-31.21
2121,-30.68
2122,-30.30
2123,-30.08
2124,-30.00
2125,-30.08
2126,-30.30
2127,-30.68
2128,-31.21
2129,-31.87
2130,-32.68
2131,-33.62
2132,-34.68
2133,-35.86
2134,-37.14
2135,-38.53
2136,-40.00
2137,-41.55
2138,-43.16
2139,-44.82
2140,-46.53
2141,-48.26
2142,-50.00
2143,-51.74
2144,-53.47
2145,-55.18
2146,-56.84
2147,-58.45
2148,-60.00
2149,-61.47
2150,-62.86
2151,-64.14
2152,-65.32
2153,-66.38
2154,-67.32
2155,-68.13
2156,-68.79
2157,-69.32
2158,-69.70
2159,-69.92
2160,-70.00
2161,-69.92
2162,-69.70
2163,-69.32
2164,-68.79
2165,-68.13
2166,-67.32
2167,-66.38
2168,-65.32
2169,-64.14
2170,-62.86
2171,-61.47
2172,-60.00
2173,-58.45
2174,-56.84
2175,-55.18
2176,-53.47
2177,-51.74
2178,-50.00
2179,-48.26
2180,-46.53
2181,-44.82
2182,-43.16
2183,-41.55
2184,-40.00
2185,-38.53
2186,-37.14
2187,-35.86
2188,-34.68
2189,-33.62
2190,-32.68
2191,-31.87
2192,-31.21
2193,-30.68
2194,-30.30
2195,-30.08
2196,-30.00
2197,-30.08
2198,-30.30
2199,-30.68
2200,-31.21
2201,-31.87
2202,-32.68
2203,-33.62
2204,-34.68
2205,-35.86
2206,-37.14
2207,-38.53
2208,-40.00
2209,-41.55
2210,-43.16
2211,-44.82
2212,-46.53
2213,-48.26
2214,-50.00
2215,-51.74
2216,-53.47
2217,-55.18
2218,-56.84
2219,-58.45
2220,-60.00
2221,-61.47
2222,-62.86
2223,-64.14
2224,-65.32
2225,-66.38
2226,-67.32
2227,-68.13
2228,-68.79
2229,-69.32
2230,-69.70
2231,-69.92
2232,-70.00
2233,-69.92
2234,-69.70
2235,-69.32
2236,-68.79
2237,-68.13
2238,-67.32
2239,-66.38
2240,-65.32
2241,-64.14
2242,-62.86
2243,-61.47
2244,-60.00
2245,-58.45
2246,-56.84
2247,-55.18
2248,-53.47
2249,-51.74
2250,-50.00
2251,-48.26
2252,-46.53
2253,-44.82
2254,-43.16
2255,-41.55
2256,-40.00
2257,-38.53
2258,-37.14
2259,-35.86
2260,-34.68
2261,-33.62
2262,-32.68
2263,-31.87
2264,-31.21
2265,-30.68
2266,-30.30
2267,-30.08
2268,-30.00
2269,-30.08
2270,-30.30
2271,-30.68
2272,-31.21
2273,-31.87
2274,-32.68
2275,-33.62
2276,-34.68
2277,-35.86
2278,-37.14
2279,-38.53
2280,-40.00
2281,-41.55
2282,-43.16
2283,-44.82
2284,-46.53
2285,-48.26
2286,-50.00
2287,-51.74
2288,-53.47
2289,-55.18
2290,-56.84
2291,-58.45
2292,-60.00
2293,-61.47
2294,-62.86
2295,-64.14
2296,-65.32
2297,-66.38
2298,-67.32
2299,-68.13
2300,-68.79
2301,-69.32
2302,-69.70
2303,-69.92
2304,-70.00
2305,-69.92
2306,-69.70
2307,-69.32
2308,-68.79
2309,-68.13
2310,-67.32
2311,-66.38
2312,-65.32
2313,-64.14
2314,-62.86
2315,-61.47
2316,-60.00
2317,-58.45
2318,-56.84
2319,-55.18
2320,-53.47
2321,-51.74
2322,-50.00
2323,-48.26
2324,-46.53
2325,-44.82
2326,-43.16
2327,-41.55
2328,-40.00
2329,-38.53
2330,-37.14
2331,-35.86
2332,-34.68
2333,-33.62
2334,-32.68
2335,-31.87
2336,-31.21
2337,-30.68
2338,-30.30
2339,-30.08
2340,-30.00
2341,-30.08
2342,-30.30
2343,-30.68
2344,-31.21
2345,-31.87
2346,-32.68
2347,-33.62
2348,-34.68
2349,-35.86
2350,-37.14
2351,-38.53
2352,-40.00
2353,-41.55
2354,-43.16
2355,-44.82
2356,-46.53
2357,-48.26
2358,-50.00
2359,-51.74
2360,-53.47
2361,-55.18
2362,-56.84
2363,-58.45
2364,-60.00
2365,-61.47
2366,-62.86
2367,-64.14
2368,-65.32
2369,-66.38
2370,-67.32
2371,-68.13
2372,-68.79
2373,-69.32
2374,-69.70
2375,-69.92
2376,-70.00
2377,-69.92
2378,-69.70
2379,-69.32
2380,-68.79
2381,-68.13
2382,-67.32
2383,-66.38
2384,-65.32
2385,-64.14
2386,-62.86
2387,-61.47
2388,-60.00
2389,-58.45
2390,-56.84
2391,-55.18
2392,-53.47
2393,-51.74
2394,-50.00
2395,-48.26
2396,-46.53
2397,-44.82
2398,-43.16
2399,-41.55
2400,-40.00
2401,-38.53
2402,-37.14
2403,-35.86
2404,-34.68
2405,-33.62
2406,-32.68
2407,-31.87
2408,-31.21
2409,-30.68
2410,-30.30
2411,-30.08
2412,-30.00
2413,-30.08
2414,-30.30
2415,-30.68
2416,-31.21
2417,-31.87
2418,-32.68
2419,-33.62
2420,-34.68
2421,-35.86
2422,-37.14
2423,-38.53
2424,-40.00
2425,-41.55
2426,-43.16
2427,-44.82
2428,-46.53
2429,-48.26
2430,-50.00
2431,-51.74
2432,-53.47
2433,-55.18
2434,-56.84
2435,-58.45
2436,-60.00
2437,-61.47
2438,-62.86
2439,-64.14
2440,-65.32
2441,-66.38
2442,-67.32
2443,-68.13
2444,-68.79
2445,-69.32
2446,-69.70
2447,-69.92
2448,-70.00
2449,-69.92
2450,-69.70
2451,-69.32
2452,-68.79
2453,-68.13
2454,-67.32
2455,-66.38
2456,-65.32
2457,-64.14
2458,-62.86
2459,-61.47
2460,-60.00
2461,-58.45
2462,-56.84
2463,-55.18
2464,-53.47
2465,-51.74
2466,-50.00
2467,-48.26
2468,-46.53
2469,-44.82
2470,-43.16
2471,-41.55
2472,-40.00
2473,-38.53
2474,-37.14
2475,-35.86
2476,-34.68
2477,-33.62
2478,-32.68
2479,-31.87
2480,-31.21
2481,-30.68
2482,-30.30
2483,-30.08
2484,-30.00
2485,-30.08
2486,-30.30
2487,-30.68
2488,-31.21
2489,-31.87
2490,-32.68
2491,-33.62
2492,-34.68
2493,-35.86
2494,-37.14
2495,-38.53
2496,-40.00
2497,-41.55
2498,-43.16
2499,-44.82
2500,-46.53
2501,-48.26
2502,-50.00
2503,-51.74
2504,-53.47
2505,-55.18
2506,-56.84
2507,-58.45
2508,-60.00
2509,-61.47
2510,-62.86
2511,-64.14
2512,-65.32
2513,-66.38
2514,-67.32
2515,-68.13
2516,-68.79
2517,-69.32
2518,-69.70
2519,-69.92
2520,-70.00
2521,-69.92
2522,-69.70
2523,-69.32
2524,-68.79
2525,-68.13
2526,-67.32
2527,-66.38
2528,-65.32
2529,-64.14
2530,-62.86
2531,-61.47
2532,-60.00
2533,-58.45
2534,-56.84
2535,-55.18
2536,-53.47
2537,-51.74
2538,-50.00
2539,-48.26
2540,-46.53
2541,-44.82
2542,-43.16
2543,-41.55
2544,-40.00
2545,-38.53
2546,-37.14
2547,-35.86
2548,-34.68
2549,-33.62
2550,-32.68
2551,-31.87
2552,-31.21
2553,-30.68
2554,-30.30
2555,-30.08
2556,-30.00
2557,-30.08
2558,-30.30
2559,-30.68
2560,-31.21
2561,-31.87
2562,-32.68
2563,-33.62
2564,-34.68
2565,-35.86
2566,-37.14
2567,-38.53
2568,-40.00
2569,-41.55
2570,-43.16
2571,-44.82
2572,-46.53
2573,-48.26
2574,-50.00
2575,-51.74
2576,-53.47
2577,-55.18
2578,-56.84
2579,-58.45
2580,-60.00
2581,-61.47
2582,-62.86
2583,-64.14
2584,-65.32
2585,-66.38
2586,-67.32
2587,-68.13
2588,-68.79
2589,-69.32
2590,-69.70
2591,-69.92
2592,-70.00
2593,-69.92
2594,-69.70
2595,-69.32
2596,-68.79
2597,-68.13
2598,-67.32
2599,-66.38
2600,-65.32
2601,-64.14
2602,-62.86
2603,-61.47
2604,-60.00
2605,-58.45
2606,-56.84
2607,-55.18
2608,-53.47
2609,-51.74
2610,-50.00
2611,-48.26
2612,-46.53
2613,-44.82
2614,-43.16
2615,-41.55
2616,-40.00
2617,-38.53
2618,-37.14
2619,-35.86
2620,-34.68
2621,-33.62
2622,-32.68
2623,-31.87
2624,-31.21
2625,-30.68
2626,-30.30
2627,-30.08
2628,-30.00
2629,-30.08
2630,-30.30
2631,-30.68
2632,-31.21
2633,-31.87
2634,-32.68
2635,-33.62
2636,-34.68
2637,-35.86
2638,-37.14
2639,-38.53
2640,-40.00
2641,-41.55
2642,-43.16
2643,-44.82
2644,-46.53
2645,-48.26
2646,-50.00
2647,-51.74
2648,-53.47
2649,-55.18
2650,-56.84
2651,-58.45
2652,-60.00
2653,-61.47
2654,-62.86
2655,-64.14
2656,-65.32
2657,-66.38
2658,-67.32
2659,-68.13
2660,-68.79
2661,-69.32
2662,-69.70
2663,-69.92
2664,-70.00
2665,-69.92
2666,-69.70
2667,-69.32
2668,-68.79
2669,-68.13
2670,-67.32
2671,-66.38
2672,-65.32
2673,-64.14
2674,-62.86
2675,-61.47
2676,-60.00
2677,-58.45
2678,-56.84
2679,-55.18
2680,-53.47
2681,-51.74
2682,-50.00
2683,-48.26
2684,-46.53
2685,-44.82
2686,-43.16
2687,-41.55
2688,-40.00
2689,-38.53
2690,-37.14
2691,-35.86
2692,-34.68
2693,-33.62
2694,-32.68
2695,-31.87
2696,-31.21
2697,-30.68
2698,-30.30
2699,-30.08
2700,-30.00
2701,-30.08
2702,-30.30
2703,-30.68
2704,-31.21
2705,-31.87
2706,-32.68
2707,-33.62
2708,-34.68
2709,-35.86
2710,-37.14
2711,-38.53
2712,-40.00
2713,-41.55
2714,-43.16
2715,-44.82
2716,-46.53
2717,-48.26
2718,-50.00
2719,-51.74
2720,-53.47
2721,-55.18
2722,-56.84
2723,-58.45
2724,-60.00
2725,-61.47
2726,-62.86
2727,-64.14
2728,-65.32
2729,-66.38
2730,-67.32
2731,-68.13
2732,-68.79
2733,-69.32
2734,-69.70
2735,-69.92
2736,-70.00
2737,-69.92
2738,-69.70
2739,-69.32
2740,-68.79
2741,-68.13
2742,-67.32
2743,-66.38
2744,-65.32
2745,-64.14
2746,-62.86
2747,-61.47
2748,-60.00
2749,-58.45
2750,-56.84
2751,-55.18
2752,-53.47
2753,-51.74
2754,-50.00
2755,-48.26
2756,-46.53
2757,-44.82
2758,-43.16
2759,-41.55
2760,-40.00
2761,-38.53
2762,-37.14
2763,-35.86
2764,-34.68
2765,-33.62
2766,-32.68
2767,-31.87
2768,-31.21
2769,-30.68
2770,-30.30
2771,-30.08
2772,-30.00
2773,-30.08
2774,-30.30
2775,-30.68
2776,-31.21
2777,-31.87
2778,-32.68
2779,-33.62
2780,-34.68
2781,-35.86
2782,-37.14
2783,-38.53
2784,-40.00
2785,-41.55
2786,-43.16
2787,-44.82
2788,-46.53
2789,-48.26
2790,-50.00
2791,-51.74
2792,-53.47
2793,-55.18
2794,-56.84
2795,-58.45
2796,-60.00
2797,-61.47
2798,-62.86
2799,-64.14
2800,-65.32
2801,-66.38
2802,-67.32
2803,-68.13
2804,-68.79
2805,-69.32
2806,-69.70
2807,-69.92
2808,-70.00
2809,-69.92
2810,-69.70
2811,-69.32
2812,-68.79
2813,-68.13
2814,-67.32
2815,-66.38
2816,-65.32
2817,-64.14
2818,-62.86
2819,-61.47
2820,-60.00
2821,-58.45
2822,-56.84
2823,-55.18
2824,-53.47
2825,-51.74
2826,-50.00
2827,-48.26
2828,-46.53
2829,-44.82
2830,-43.16
2831,-41.55
2832,-40.00
2833,-38.53
2834,-37.14
2835,-35.86
2836,-34.68
2837,-33.62
2838,-32.68
2839,-31.87
2840,-31.21
2841,-30.68
2842,-30.30
2843,-30.08
2844,-30.00
2845,-30.08
2846,-30.30
2847,-30.68
2848,-31.21
2849,-31.87
2850,-32.68
2851,-33.62
2852,-34.68
2853,-35.86
2854,-37.14
2855,-38.53
2856,-40.00
2857,-41.55
2858,-43.16
2859,-44.82
2860,-46.53
2861,-48.26
2862,-50.00
2863,-51.74
2864,-53.47
2865,-55.18
2866,-56.84
2867,-58.45
2868,-60.00
2869,-61.47
2870,-62.86
2871,-64.14
2872,-65.32
2873,-66.38
2874,-67.32
2875,-68.13
2876,-68.79
2877,-69.32
2878,-69.70
2879,-69.92
2880,-70.00
2881,-69.92
2882,-69.70
2883,-69.32
2884,-68.79
2885,-68.13
2886,-67.32
2887,-66.38
2888,-65.32
2889,-64.14
2890,-62.86
2891,-61.47
2892,-60.00
2893,-58.45
2894,-56.84
2895,-55.18
2896,-53.47
2897,-51.74
2898,-50.00
2899,-48.26
2900,-46.53
2901,-44.82
2902,-43.16
2903,-41.55
2904,-40.00
2905,-38.53
2906,-37.14
2907,-35.86
2908,-34.68
2909,-33.62
2910,-32.68
2911,-31.87
2912,-31.21
2913,-30.68
2914,-30.30
2915,-30.08
2916,-30.00
2917,-30.08
2918,-30.30
2919,-30.68
2920,-31.21
2921,-31.87
2922,-32.68
2923,-33.62
2924,-34.68
2925,-35.86
2926,-37.14
2927,-38.53
2928,-40.00
2929,-41.55
2930,-43.16
2931,-44.82
2932,-46.53
2933,-48.26
2934,-50.00
2935,-51.74
2936,-53.47
2937,-55.18
2938,-56.84
2939,-58.45
2940,-60.00
2941,-61.47
2942,-62.86
2943,-64.14
2944,-65.32
2945,-66.38
2946,-67.32
2947,-68.13
2948,-68.79
2949,-69.32
2950,-69.70
2951,-69.92
2952,-70.00
2953,-69.92
2954,-69.70
2955,-69.32
2956,-68.79
2957,-68.13
2958,-67.32
2959,-66.38
2960,-65.32
2961,-64.14
2962,-62.86
2963,-61.47
2964,-60.00
2965,-58.45
2966,-56.84
2967,-55.18
2968,-53.47
2969,-51.74
2970,-50.00
2971,-48.26
2972,-46.53
2973,-44.82
2974,-43.16
2975,-41.55
2976,-40.00
2977,-38.53
2978,-37.14
2979,-35.86
2980,-34.68
2981,-33.62
2982,-32.68
2983,-31.87
2984,-31.21
2985,-30.68
2986,-30.30
2987,-30.08
2988,-30.00
2989,-30.08
2990,-30.30
2991,-30.68
2992,-31.21
2993,-31.87
2994,-32.68
2995,-33.62
2996,-34.68
2997,-35.86
2998,-37.14
2999,-38.53
3000,-40.00
3001,-41.55
3002,-43.16
3003,-44.82
3004,-46.53
3005,-48.26
3006,-50.00
3007,-51.74
3008,-53.47
3009,-55.18
3010,-56.84
3011,-58.45
3012,-60.00
3013,-61.47
3014,-62.86
3015,-64.14
3016,-65.32
3017,-66.38
3018,-67.32
3019,-68.13
3020,-68.79
3021,-69.32
3022,-69.70
3023,-69.92
3024,-70.00
3025,-69.92
3026,-69.70
3027,-69.32
3028,-68.79
3029,-68.13
3030,-67.32
3031,-66.38
3032,-65.32
3033,-64.14
3034,-62.86
3035,-61.47
3036,-60.00
3037,-58.45
3038,-56.84
3039,-55.18
3040,-53.47
3041,-51.74
3042,-50.00
3043,-48.26
3044,-46.53
3045,-44.82
3046,-43.16
3047,-41.55
3048,-40.00
3049,-38.53
3050,-37.14
3051,-35.86
3052,-34.68
3053,-33.62
3054,-32.68
3055,-31.87
3056,-31.21
3057,-30.68
3058,-30.30
3059,-30.08
3060,-30.00
3061,-30.08
3062,-30.30
3063,-30.68
3064,-31.21
3065,-31.87
3066,-32.68
3067,-33.62
3068,-34.68
3069,-35.86
3070,-37.14
3071,-38.53
3072,-40.00
3073,-41.55
3074,-43.16
3075,-44.82
3076,-46.53
3077,-48.26
3078,-50.00
3079,-51.74
3080,-53.47
3081,-55.18
3082,-56.84
3083,-58.45
3084,-60.00
3085,-61.47
3086,-62.86
3087,-64.14
3088,-65.32
3089,-66.38
3090,-67.32
3091,-68.13
3092,-68.79
3093,-69.32
3094,-69.70
3095,-69.92
3096,-70.00
3097,-69.92
3098,-69.70
3099,-69.32
3100,-68.79
3101,-68.13
3102,-67.32
3103,-66.38
3104,-65.32
3105,-64.14
3106,-62.86
3107,-61.47
3108,-60.00
3109,-58.45
3110,-56.84
3111,-55.18
3112,-53.47
3113,-51.74
3114,-50.00
3115,-48.26
3116,-46.53
3117,-44.82
3118,-43.16
3119,-41.55
3120,-40.00
3121,-38.53
3122,-37.14
3123,-35.86
3124,-34.68
3125,-33.62
3126,-32.68
3127,-31.87
3128,-31.21
3129,-30.68
3130,-30.30
3131,-30.08
3132,-30.00
3133,-30.08
3134,-30.30
3135,-30.68
3136,-31.21
3137,-31.87
3138,-32.68
3139,-33.62
3140,-34.68
3141,-35.86
3142,-37.14
3143,-38.53
3144,-40.00
3145,-41.55
3146,-43.16
3147,-44.82
3148,-46.53
3149,-48.26
3150,-50.00
3151,-51.74
3152,-53.47
3153,-55.18
3154,-56.84
3155,-58.45
3156,-60.00
3157,-61.47
3158,-62.86
3159,-64.14
3160,-65.32
3161,-66.38
3162,-67.32
3163,-68.13
3164,-68.79
3165,-69.32
3166,-69.70
3167,-69.92
3168,-70.00
3169,-69.92
3170,-69.70
3171,-69.32
3172,-68.79
3173,-68.13
3174,-67.32
3175,-66.38
3176,-65.32
3177,-64.14
3178,-62.86
3179,-61.47
3180,-60.00
3181,-58.45
3182,-56.84
3183,-55.18
3184,-53.47
3185,-51.74
3186,-50.00
3187,-48.26
3188,-46.53
3189,-44.82
3190,-43.16
3191,-41.55
3192,-40.00
3193,-38.53
3194,-37.14
3195,-35.86
3196,-34.68
3197,-33.62
3198,-32.68
3199,-31.87
3200,-31.21
3201,-30.68
3202,-30.30
3203,-30.08
3204,-30.00
3205,-30.08
3206,-30.30
3207,-30.68
3208,-31.21
3209,-31.87
3210,-32.68
3211,-33.62
3212,-34.68
3213,-35.86
3214,-37.14
3215,-38.53
3216,-40.00
3217,-41.55
3218,-43.16
3219,-44.82
3220,-46.53
3221,-48.26
3222,-50.00
3223,-51.74
3224,-53.47
3225,-55.18
3226,-56.84
3227,-58.45
3228,-60.00
3229,-61.47
3230,-62.86
3231,-64.14
3232,-65.32
3233,-66.38
3234,-67.32
3235,-68.13
3236,-68.79
3237,-69.32
3238,-69.70
3239,-69.92
3240,-70.00
3241,-69.92
3242,-69.70
3243,-69.32
3244,-68.79
3245,-68.13
3246,-67.32
3247,-66.38
3248,-65.32
3249,-64.14
3250,-62.86
3251,-61.47
3252,-60.00
3253,-58.45
3254,-56.84
3255,-55.18
3256,-53.47
3257,-51.74
3258,-50.00
3259,-48.26
3260,-46.53
3261,-44.82
3262,-43.16
3263,-41.55
3264,-40.00
3265,-38.53
3266,-37.14
3267,-35.86
3268,-34.68
3269,-33.62
3270,-32.68
3271,-31.87
3272,-31.21
3273,-30.68
3274,-30.30
3275,-30.08
3276,-30.00
3277,-30.08
3278,-30.30
3279,-30.68
3280,-31.21
3281,-31.87
3282,-32.68
3283,-33.62
3284,-34.68
3285,-35.86
3286,-37.14
3287,-38.53
3288,-40.00
3289,-41.55
3290,-43.16
3291,-44.82
3292,-46.53
3293,-48.26
3294,-50.00
3295,-51.74
3296,-53.47
3297,-55.18
3298,-56.84
3299,-58.45
3300,-60.00
3301,-61.47
3302,-62.86
3303,-64.14
3304,-65.32
3305,-66.38
3306,-67.32
3307,-68.13
3308,-68.79
3309,-69.32
3310,-69.70
3311,-69.92
3312,-70.00
3313,-69.92
3314,-69.70
3315,-69.32
3316,-68.79
3317,-68.13
3318,-67.32
3319,-66.38
3320,-65.32
3321,-64.14
3322,-62.86
3323,-61.47
3324,-60.00
3325,-58.45
3326,-56.84
3327,-55.18
3328,-53.47
3329,-51.74
3330,-50.00
3331,-48.26
3332,-46.53
3333,-44.82
3334,-43.16
3335,-41.55
3336,-40.00
3337,-38.53
3338,-37.14
3339,-35.86
3340,-34.68
3341,-33.62
3342,-32.68
3343,-31.87
3344,-31.21
3345,-30.68
3346,-30.30
3347,-30.08
3348,-30.00
3349,-30.08
3350,-30.30
3351,-30.68
3352,-31.21
3353,-31.87
3354,-32.68
3355,-33.62
3356,-34.68
3357,-35.86
3358,-37.14
3359,-38.53
3360,-40.00
3361,-41.55
3362,-43.16
3363,-44.82
3364,-46.53
3365,-48.26
3366,-50.00
3367,-51.74
3368,-53.47
3369,-55.18
3370,-56.84
3371,-58.45
3372,-60.00
3373,-61.47
3374,-62.86
3375,-64.14
3376,-65.32
3377,-66.38
3378,-67.32
3379,-68.13
3380,-68.79
3381,-69.32
3382,-69.70
3383,-69.92
3384,-70.00
3385,-69.92
3386,-69.70
3387,-69.32
3388,-68.79
3389,-68.13
3390,-67.32
3391,-66.38
3392,-65.32
3393,-64.14
3394,-62.86
3395,-61.47
3396,-60.00
3397,-58.45
3398,-56.84
3399,-55.18
3400,-53.47
3401,-51.74
3402,-50.00
3403,-48.26
3404,-46.53
3405,-44.82
3406,-43.16
3407,-41.55
3408,-40.00
3409,-38.53
3410,-37.14
3411,-35.86
3412,-34.68
3413,-33.62
3414,-32.68
3415,-31.87
3416,-31.21
3417,-30.68
3418,-30.30
3419,-30.08
3420,-30.00
3421,-30.08
3422,-30.30
3423,-30.68
3424,-31.21
3425,-31.87
3426,-32.68
3427,-33.62
3428,-34.68
3429,-35.86
3430,-37.14
3431,-38.53
3432,-40.00
3433,-41.55
3434,-43.16
3435,-44.82
3436,-46.53
3437,-48.26
3438,-50.00
3439,-51.74
3440,-53.47
3441,-55.18
3442,-56.84
3443,-58.45
3444,-60.00
3445,-61.47
3446,-62.86
3447,-64.14
3448,-65.32
3449,-66.38
3450,-67.32
3451,-68.13
3452,-68.79
3453,-69.32
3454,-69.70
3455,-69.92
3456,-70.00
3457,-69.92
3458,-69.70
3459,-69.32
3460,-68.79
3461,-68.13
3462,-67.32
3463,-66.38
3464,-65.32
3465,-64.14
3466,-62.86
3467,-61.47
3468,-60.00
3469,-58.45
3470,-56.84
3471,-55.18
3472,-53.47
3473,-51.74
3474,-50.00
3475,-48.26
3476,-46.53
3477,-44.82
3478,-43.16
3479,-41.55
3480,-40.00
3481,-38.53
3482,-37.14
3483,-35.86
3484,-34.68
3485,-33.62
3486,-32.68
3487,-31.87
3488,-31.21
3489,-30.68
3490,-30.30
3491,-30.08
3492,-30.00
3493,-30.08
3494,-30.30
3495,-30.68
3496,-31.21
3497,-31.87
3498,-32.68
3499,-33.62
3500,-34.68
3501,-35.86
3502,-37.14
3503,-38.53
3504,-40.00
3505,-41.55
3506,-43.16
3507,-44.82
3508,-46.53
3509,-48.26
3510,-50.00
3511,-51.74
3512,-53.47
3513,-55.18
3514,-56.84
3515,-58.45
3516,-60.00
3517,-61.47
3518,-62.86
3519,-64.14
3520,-65.32
3521,-66.38
3522,-67.32
3523,-68.13
3524,-68.79
3525,-69.32
3526,-69.70
3527,-69.92
3528,-70.00
3529,-69.92
3530,-69.70
3531,-69.32
3532,-68.79
3533,-68.13
3534,-67.32
3535,-66.38
3536,-65.32
3537,-64.14
3538,-62.86
3539,-61.47
3540,-60.00
3541,-58.45
3542,-56.84
3543,-55.18
3544,-53.47
3545,-51.74
3546,-50.00
3547,-48.26
3548,-46.53
3549,-44.82
3550,-43.16
3551,-41.55
3552,-40.00
3553,-38.53
3554,-37.14
3555,-35.86
3556,-34.68
3557,-33.62
3558,-32.68
3559,-31.87
3560,-31.21
3561,-30.68
3562,-30.30
3563,-30.08
3564,-30.00
3565,-30.08
3566,-30.30
3567,-30.68
3568,-31.21
3569,-31.87
3570,-32.68
3571,-33.62
3572,-34.68
3573,-35.86
3574,-37.14
3575,-38.53
3576,-40.00
3577,-41.55
3578,-43.16
3579,-44.82
3580,-46.53
3581,-48.26
3582,-50.00
3583,-51.74
3584,-53.47
3585,-55.18
3586,-56.84
3587,-58.45
3588,-60.00
3589,-61.47
3590,-62.86
3591,-64.14
3592,-65.32
3593,-66.38
3594,-67.32
3595,-68.13
3596,-68.79
3597,-69.32
3598,-69.70
3599,-69.92
3600,-70.00
3601,-69.92
3602,-69.70
3603,-69.32
3604,-68.79
3605,-68.13
3606,-67.32
3607,-66.38
3608,-65.32
3609,-64.14
3610,-62.86
3611,-61.47
3612,-60.00
3613,-58.45
3614,-56.84
3615,-55.18
3616,-53.47
3617,-51.74
3618,-50.00
3619,-48.26
3620,-46.53
3621,-44.82
